Time:128Hz,Epoch,AF3,F7,F3,FC5,FC6,F4,F8,AF4,Event Id,Event Date,Event Duration
1.2656250000,40,6991.7949218750,5822.3076171875,5660.2563476562,3429.1025390625,5916.2822265625,4357.4360351562,128.7179412842,4963.0771484375,33552,1.2656250000,0.0000000000
1.2734375000,40,1717.1794433594,6548.0771484375,2012.9487304688,7690.0000000000,1454.3590087891,6504.7436523438,6886.9228515625,2834.4870605469,,,
1.2812500000,41,4212.9487304688,2722.6923828125,894.2307739258,2855.6411132812,8145.2563476562,2547.0512695312,3882.0512695312,922.6923217773,33552,1.2812500000,0.0000000000
1.2890625000,41,3621.7949218750,6241.2822265625,7885.5126953125,5934.6152343750,3217.6923828125,4337.1796875000,4031.6667480469,6453.8461914062,33552,1.2812500000,0.0000000000
1.2968750000,41,5291.2822265625,2717.0512695312,6058.3334960938,4506.1538085938,3636.6667480469,7279.3588867188,2305.1281738281,5906.1538085938,33552,1.2968750000,0.0000000000
1.3046875000,41,2774.2307128906,7687.9487304688,2855.7692871094,2520.0000000000,8297.0517578125,3445.6411132812,7928.5898437500,2955.5129394531,,,
1.3125000000,42,8151.1538085938,3869.2307128906,5991.0258789062,3404.8718261719,415.2564086914,5311.9228515625,2421.9230957031,5140.3847656250,33552,1.3125000000,0.0000000000
1.3203125000,42,2989.6154785156,4819.8715820312,342.1794738770,7832.5639648438,8195.8974609375,3565.1281738281,5690.8974609375,7487.8203125000,33552,1.3125000000,0.0000000000
1.3281250000,42,7695.5126953125,4129.4873046875,470.3846130371,2060.0000000000,193.4615325928,657.0512695312,4753.5898437500,3331.5385742188,33552,1.3281250000,0.0000000000
1.3359375000,42,3757.5642089844,2236.1538085938,3983.8461914062,6469.7436523438,2205.7692871094,833.2051391602,5081.9228515625,246.4102478027,,,
1.3437500000,43,3787.8205566406,3353.0769042969,3879.3588867188,8298.4619140625,1002.0512695312,1628.7178955078,4058.3332519531,8310.7695312500,33552,1.3437500000,0.0000000000
1.3515625000,43,6442.8203125000,6420.8974609375,4260.7690429688,1623.5897216797,5400.5126953125,3783.4614257812,7191.1538085938,4421.4101562500,33552,1.3437500000,0.0000000000
1.3593750000,43,2589.4870605469,2523.4614257812,3323.2050781250,7299.3588867188,5737.1796875000,4241.0258789062,1319.6153564453,3480.8974609375,33552,1.3593750000,0.0000000000
1.3671875000,43,5704.7436523438,4829.7436523438,3507.8205566406,7581.1538085938,1148.7178955078,5674.7436523438,2610.8974609375,4922.8203125000,,,
1.3750000000,44,7770.6411132812,2239.2307128906,4897.4360351562,3578.5898437500,7330.2563476562,255.5128173828,3504.8718261719,7266.4101562500,33552,1.3750000000,0.0000000000
1.3828125000,44,5408.8461914062,1579.4871826172,535.2564086914,7799.6152343750,708.3333129883,3770.6411132812,306.5384521484,3791.1538085938,33552,1.3750000000,0.0000000000
1.3906250000,44,4957.3076171875,7807.1796875000,1591.5384521484,7801.1538085938,1400.2563476562,7111.0258789062,8381.6669921875,1792.6922607422,,,
1.3984375000,44,4294.8715820312,3240.0000000000,8147.3076171875,5057.6923828125,5363.0771484375,3074.1025390625,555.0000000000,5846.7949218750,33552,1.3984375000,0.0000000000
1.4062500000,45,3890.0000000000,4522.6923828125,2086.9230957031,5265.7690429688,970.2564086914,1311.5384521484,1928.9743652344,7314.3588867188,,,
1.4140625000,45,2987.3076171875,1636.6666259766,343.9743652344,1126.7949218750,3940.8974609375,7263.5898437500,1978.2050781250,6449.7436523438,33552,1.4140625000,0.0000000000
1.4218750000,45,7637.1796875000,246.5384521484,7770.1284179688,7847.0512695312,8011.2822265625,5589.6152343750,1231.7949218750,2211.2819824219,,,
1.4296875000,45,421.7948608398,191.5384521484,4270.7690429688,7647.4360351562,3240.6411132812,7800.6411132812,4541.6665039062,1011.6666870117,33552,1.4296875000,0.0000000000
1.4375000000,46,5064.7436523438,1906.1538085938,7550.5126953125,722.5640869141,1739.4871826172,71.6666564941,1830.3846435547,3868.7180175781,33552,1.4375000000,0.0000000000
1.4453125000,46,2997.0512695312,5226.1538085938,3579.8718261719,8205.3847656250,8392.3076171875,833.9743652344,5966.4101562500,7290.0000000000,33552,1.4375000000,0.0000000000
1.4531250000,46,7384.1025390625,4218.3334960938,5665.1284179688,2996.7949218750,642.9487304688,3449.4870605469,6606.6665039062,225.1281890869,33552,1.4531250000,0.0000000000
1.4609375000,46,5589.7436523438,7380.2563476562,365.0000000000,7889.1025390625,8295.6406250000,4133.4614257812,2372.6923828125,989.4871826172,,,
1.4687500000,47,5023.9741210938,6130.8974609375,7462.6923828125,2549.4870605469,5722.6923828125,4289.6152343750,1074.7435302734,104.2307586670,33552,1.4687500000,0.0000000000
1.4765625000,47,6206.6665039062,4133.7177734375,4972.8203125000,7314.8715820312,7376.9228515625,1039.7435302734,6746.9228515625,5529.3588867188,33552,1.4687500000,0.0000000000
1.4843750000,47,5242.9487304688,4737.5639648438,4982.4360351562,2084.6154785156,324.7435913086,7123.2050781250,2527.0512695312,3869.7436523438,33552,1.4843750000,0.0000000000
1.4921875000,47,4831.0258789062,5741.6665039062,6710.8974609375,1986.9230957031,8208.7177734375,2327.5642089844,915.5128173828,1528.9743652344,,,
1.5000000000,48,4757.8203125000,3823.5898437500,5421.0258789062,5888.9741210938,997.5640869141,8210.6406250000,6969.7436523438,6405.5126953125,,,
1.5078125000,48,3795.5129394531,2909.4870605469,6811.1538085938,2893.0769042969,1252.5640869141,316.2820434570,864.6153564453,5537.0512695312,33552,1.5078125000,0.0000000000
1.5156250000,48,568.4615478516,3361.0256347656,6707.3076171875,308.7179260254,4334.4873046875,7554.1025390625,5834.6152343750,5000.2563476562,,,
1.5234375000,48,7856.5385742188,209.4871673584,5511.2822265625,3493.8461914062,2676.0256347656,2604.6154785156,6291.4101562500,5011.6665039062,33552,1.5234375000,0.0000000000
1.5312500000,49,4390.2563476562,2129.2307128906,4164.7436523438,7779.6152343750,3957.3076171875,8370.1279296875,1255.5128173828,4770.8974609375,,,
1.5390625000,49,5088.9741210938,8017.5639648438,4195.5126953125,2279.1025390625,4207.0512695312,1318.9743652344,4169.7436523438,3638.2050781250,33552,1.5390625000,0.0000000000
1.5468750000,49,5966.2822265625,8256.4101562500,8286.5380859375,7715.8974609375,672.5640869141,316.7948608398,2147.0512695312,2068.7180175781,,,
1.5546875000,49,945.1281738281,4702.6923828125,8278.9746093750,7413.3334960938,1933.0769042969,2026.5384521484,1405.1281738281,993.0769042969,33552,1.5546875000,0.0000000000
1.5625000000,50,3579.1025390625,4006.0256347656,3996.0256347656,7962.9487304688,3290.0000000000,6462.1796875000,4534.3588867188,6125.2563476562,33552,1.5625000000,0.0000000000
1.5703125000,50,1521.9230957031,6726.7949218750,2557.6923828125,3811.9230957031,4005.0000000000,6199.1025390625,6707.0512695312,6546.4101562500,33552,1.5625000000,0.0000000000
1.5781250000,50,8208.0771484375,3739.2307128906,902.6923217773,4375.2563476562,2215.3845214844,6300.6411132812,6315.0000000000,1991.7949218750,33552,1.5781250000,0.0000000000
1.5859375000,50,5968.9741210938,3356.4101562500,3130.1281738281,3447.6923828125,6702.6923828125,3990.2563476562,7540.3847656250,5870.2563476562,,,
1.5937500000,51,93.4615325928,1427.8205566406,1918.8461914062,3622.4357910156,6947.3076171875,2625.8974609375,1231.1538085938,5928.2050781250,33552,1.5937500000,0.0000000000
1.6015625000,51,2378.9743652344,4280.5126953125,3444.4870605469,6285.2563476562,433.7179260254,234.6153717041,6950.6411132812,4.8717861176,33552,1.5937500000,0.0000000000
1.6093750000,51,847.3076782227,7921.7949218750,2871.2819824219,3751.6667480469,3664.6154785156,5795.1284179688,5736.2822265625,5485.7690429688,33552,1.6093750000,0.0000000000
1.6171875000,51,2153.8461914062,7731.7949218750,4347.4360351562,4312.9487304688,2301.1538085938,3565.8974609375,3548.2050781250,8156.9228515625,,,
1.6250000000,52,2436.9230957031,2107.8205566406,6275.5126953125,3137.5642089844,2351.6667480469,3680.0000000000,993.3333129883,7786.4101562500,33552,1.6250000000,0.0000000000
1.6328125000,52,6421.1538085938,4046.5385742188,2226.1538085938,5123.9741210938,7008.2050781250,5312.1796875000,5009.4873046875,6134.2309570312,33552,1.6250000000,0.0000000000
1.6406250000,52,5062.4360351562,5246.0258789062,6353.7177734375,6053.9741210938,5255.5126953125,6693.7177734375,7541.7949218750,5441.6665039062,33552,1.6406250000,0.0000000000
1.6484375000,52,6070.2563476562,7857.1796875000,7063.0771484375,3613.3332519531,603.0769042969,4072.9487304688,2928.3332519531,3343.7180175781,,,
1.6562500000,53,5247.9487304688,515.6409912109,6982.4360351562,2540.8974609375,6117.6923828125,4788.0771484375,820.6409912109,3752.8205566406,33552,1.6562500000,0.0000000000
1.6640625000,53,2026.1538085938,1548.9743652344,4682.6923828125,6088.4614257812,8379.2304687500,3019.7436523438,5877.0512695312,7636.0258789062,33552,1.6562500000,0.0000000000
1.6718750000,53,6040.8974609375,6765.6411132812,4865.3847656250,1817.6922607422,7676.2822265625,603.3333129883,4691.5385742188,747.8204956055,33552,1.6718750000,0.0000000000
1.6796875000,53,3382.5642089844,6370.1284179688,4025.5129394531,2940.8974609375,2914.1025390625,6205.6411132812,4781.0258789062,3125.0000000000,,,
1.6875000000,54,53.4615287781,1956.5384521484,6091.2822265625,7545.1284179688,7467.8203125000,2205.2563476562,7657.9487304688,1347.9487304688,33552,1.6875000000,0.0000000000
1.6953125000,54,4988.7177734375,8356.7949218750,6008.0771484375,4361.7949218750,2391.2819824219,1661.0256347656,1960.8974609375,6313.7177734375,33552,1.6875000000,0.0000000000
1.7031250000,54,4000.7692871094,5013.9741210938,4597.8203125000,364.8717956543,388.0769042969,7334.2309570312,2069.1025390625,1631.2821044922,33552,1.7031250000,0.0000000000
1.7109375000,54,1067.0512695312,7128.7177734375,443.3333129883,1364.2307128906,4866.4101562500,7901.1538085938,4788.7177734375,4036.7949218750,,,
1.7187500000,55,2512.6923828125,6526.0258789062,5187.3076171875,6370.5126953125,6851.1538085938,6037.8203125000,2552.56420898
