Time:128Hz,Epoch,AF3,F7,F3,FC5,FC6,F4,F8,AF4,Event Id,Event Date,Event Duration
1.3046875000,41,261.2820434570,5136.5385742188,2471.7949218750,7276.5385742188,2396.0256347656,91.2820434570,3910.5129394531,6718.4614257812,,,
1.3125000000,42,3364.2307128906,2052.1794433594,1327.9487304688,2655.2563476562,2398.8461914062,4060.1281738281,407.3076782227,6445.2563476562,33552,1.3125000000,0.0000000000
1.3203125000,42,8064.4873046875,7299.2309570312,2970.8974609375,3244.1025390625,4658.3334960938,4091.5385742188,5899.1025390625,4909.4873046875,33552,1.3125000000,0.0000000000
1.3281250000,42,1837.4359130859,8211.6669921875,5854.1025390625,7876.5385742188,2933.2050781250,8223.7177734375,2635.5126953125,4138.3334960938,33552,1.3281250000,0.0000000000
1.3359375000,42,1940.3846435547,3390.0000000000,7961.9228515625,7019.1025390625,163.2051239014,1179.4871826172,1355.6409912109,5460.3847656250,,,
1.3437500000,43,7763.5898437500,6683.2050781250,4203.0771484375,5863.2050781250,4517.9487304688,7946.4101562500,5940.0000000000,7582.1796875000,33552,1.3437500000,0.0000000000
1.3515625000,43,2834.8718261719,3878.5898437500,4692.6923828125,6488.8461914062,4108.2050781250,182.0512695312,469.3589782715,3787.5642089844,33552,1.3437500000,0.0000000000
1.3593750000,43,6303.5898437500,3488.8461914062,7418.2050781250,7294.6152343750,2313.0769042969,5836.7949218750,2849.4870605469,4147.4360351562,33552,1.3593750000,0.0000000000
1.3671875000,43,4363.5898437500,43.3333244324,6378.4614257812,3767.3076171875,7339.3588867188,2435.7692871094,4038.5898437500,229.2307586670,,,
1.3750000000,44,746.9230957031,1882.6922607422,3587.6923828125,862.8204956055,7254.3588867188,5973.7177734375,1404.1025390625,2024.3590087891,33552,1.3750000000,0.0000000000
1.3828125000,44,7808.7177734375,6250.1284179688,1118.8461914062,1170.2563476562,4697.4360351562,8323.7177734375,6422.4360351562,6368.7177734375,33552,1.3750000000,0.0000000000
1.3906250000,44,6534.7436523438,4777.0512695312,67.3076858521,8208.0771484375,3102.0512695312,8233.0771484375,246.0256347656,5129.8715820312,33552,1.3906250000,0.0000000000
1.3984375000,44,1123.0769042969,2493.2050781250,5115.1284179688,6889.8715820312,7212.5639648438,1002.5640869141,7018.8461914062,340.6410217285,,,
1.4062500000,45,2898.2050781250,3603.5898437500,4915.3847656250,1153.7178955078,3516.2819824219,5648.2050781250,4411.5385742188,2621.1538085938,33552,1.4062500000,0.0000000000
1.4140625000,45,4907.0512695312,7845.6411132812,4652.9487304688,5186.6665039062,5421.4101562500,4591.4101562500,1112.3077392578,5217.8203125000,33552,1.4062500000,0.0000000000
1.4218750000,45,1643.3333740234,7924.6152343750,1346.1538085938,1055.0000000000,6860.6411132812,3073.3332519531,4257.1796875000,3706.5385742188,33552,1.4218750000,0.0000000000
1.4296875000,45,1281.1538085938,3271.6667480469,7155.8974609375,6213.0771484375,2093.4614257812,6460.3847656250,4997.4360351562,8110.6411132812,,,
1.4375000000,46,6047.5639648438,1505.3846435547,3301.6667480469,3362.5642089844,1816.5384521484,5190.8974609375,5059.4873046875,308.9743652344,33552,1.4375000000,0.0000000000
1.4453125000,46,2599.3588867188,5967.0512695312,2477.9487304688,6553.9741210938,6632.9487304688,105.3846054077,3809.6154785156,5961.0258789062,33552,1.4375000000,0.0000000000
1.4531250000,46,5760.1284179688,1268.4615478516,830.1281738281,851.7948608398,1157.3077392578,3193.4614257812,418.2051086426,1927.1794433594,33552,1.4531250000,0.0000000000
1.4609375000,46,4048.2050781250,560.3845825195,184.2307586670,4015.8974609375,7260.1284179688,4930.7690429688,6861.2822265625,169.2307586670,,,
1.4687500000,47,8283.3330078125,3670.6411132812,8237.0517578125,3980.6411132812,5990.8974609375,3210.2563476562,2012.4359130859,6185.5126953125,33552,1.4687500000,0.0000000000
1.4765625000,47,205.2564086914,5505.0000000000,5290.2563476562,333.5897216797,845.8973999023,3526.7949218750,6456.9228515625,5503.2050781250,33552,1.4687500000,0.0000000000
1.4843750000,47,8080.6411132812,7339.4873046875,1278.4615478516,28.2051200867,6580.6411132812,1377.3077392578,837.0512695312,2447.8205566406,33552,1.4843750000,0.0000000000
1.4921875000,47,7264.4873046875,5710.5126953125,3544.8718261719,725.3845825195,5197.8203125000,6294.4873046875,3211.0256347656,8186.0258789062,,,
1.5000000000,48,4962.3076171875,5222.5639648438,8319.3593750000,6952.3076171875,752.3076782227,6174.4873046875,5164.3588867188,2562.8205566406,33552,1.5000000000,0.0000000000
1.5078125000,48,4267.5639648438,209.7435760498,2752.8205566406,2248.2050781250,2346.2819824219,1538.0769042969,1639.3590087891,945.5128173828,33552,1.5000000000,0.0000000000
1.5156250000,48,4884.7436523438,6831.6665039062,723.2051391602,4942.9487304688,4205.1284179688,7927.5639648438,7090.5126953125,6752.0512695312,33552,1.5156250000,0.0000000000
1.5234375000,48,3496.6667480469,1423.5897216797,3839.3588867188,4088.4614257812,6137.9487304688,4645.8974609375,4744.1025390625,302.4358825684,,,
1.5312500000,49,5784.2309570312,2662.9487304688,6063.4614257812,4808.8461914062,4962.3076171875,4873.4614257812,70.8974304199,1034.1025390625,33552,1.5312500000,0.0000000000
1.5390625000,49,5279.8715820312,2213.4614257812,5454.2309570312,5636.9228515625,2656.4101562500,7033.7177734375,4033.5898437500,8288.0771484375,33552,1.5312500000,0.0000000000
1.5468750000,49,5198.8461914062,1185.1281738281,4826.9228515625,5358.9741210938,957.0512695312,7736.2822265625,583.4615478516,6847.3076171875,33552,1.5468750000,0.0000000000
1.5546875000,49,6383.8461914062,4487.1796875000,3668.4614257812,1651.4102783203,8175.8974609375,7434.1025390625,7769.6152343750,812.6923217773,,,
1.5625000000,50,3030.6411132812,4461.9228515625,7613.9746093750,1327.3077392578,6311.6665039062,598.4615478516,3532.0512695312,6420.5126953125,33552,1.5625000000,0.0000000000
1.5703125000,50,4858.8461914062,5609.4873046875,4686.0258789062,2744.1025390625,2836.0256347656,3675.2563476562,3206.0256347656,1568.5897216797,33552,1.5625000000,0.0000000000
1.5781250000,50,574.6153564453,7354.2309570312,4240.0000000000,59.4871711731,5820.2563476562,2973.0769042969,2468.5898437500,6811.9228515625,33552,1.5781250000,0.0000000000
1.5859375000,50,363.8461608887,2985.2563476562,3187.0512695312,2064.4870605469,6700.6411132812,6160.5126953125,605.7692260742,5567.0512695312,,,
1.5937500000,51,4992.0512695312,1058.3333740234,4426.4101562500,5498.5898437500,6160.6411132812,1832.8205566406,132.4358825684,3905.3845214844,33552,1.5937500000,0.0000000000
1.6015625000,51,7218.2050781250,2510.6411132812,6570.8974609375,2305.7692871094,6682.8203125000,2561.2819824219,1500.8974609375,3902.9487304688,33552,1.5937500000,0.0000000000
1.6093750000,51,7439.4873046875,8332.9482421875,8269.2304687500,609.8717651367,5880.3847656250,8346.1542968750,4585.7690429688,7488.4614257812,33552,1.6093750000,0.0000000000
1.6171875000,51,2670.3845214844,8271.6669921875,756.7948608398,5716.6665039062,2977.6923828125,4270.1284179688,7068.9741210938,1923.0769042969,,,
1.6250000000,52,6012.0512695312,7843.3334960938,5596.5385742188,2421.1538085938,5369.2309570312,1982.6922607422,6202.6923828125,4462.9487304688,33552,1.6250000000,0.0000000000
1.6328125000,52,4178.7177734375,6162.3076171875,5606.5385742188,1409.6153564453,4853.9741210938,8053.7177734375,3885.0000000000,3790.3845214844,33552,1.6250000000,0.0000000000
1.6406250000,52,2866.2819824219,4903.3334960938,6779.7436523438,4106.0258789062,7195.6411132812,5295.6411132812,2410.3845214844,5418.0771484375,33552,1.6406250000,0.0000000000
1.6484375000,52,5817.4360351562,5646.0258789062,2444.6154785156,7287.3076171875,1090.6409912109,1721.9230957031,1711.0256347656,4290.2563476562,,,
1.6562500000,53,2238.0769042969,3118.3332519531,2792.9487304688,6721.2822265625,5903.7177734375,4174.4873046875,5574.4873046875,8340.6406250000,33552,1.6562500000,0.0000000000
1.6640625000,53,1604.1025390625,2241.6667480469,263.5897216797,2231.7949218750,7145.6411132812,1346.2821044922,6174.8715820312,1422.5640869141,33552,1.6562500000,0.0000000000
1.6718750000,53,6369.2309570312,6143.4614257812,506.0256347656,410.5128173828,2682.4357910156,309.8717956543,8015.1284179688,8353.0771484375,33552,1.6718750000,0.0000000000
1.6796875000,53,1040.6409912109,7999.6152343750,4553.4614257812,408.8461608887,2606.1538085938,3540.1281738281,575.7692260742,5447.8203125000,,,
1.6875000000,54,6113.8461914062,5039.8715820312,6723.3334960938,4047.6923828125,1919.7435302734,1303.3333740234,7794.2309570312,5741.5385742188,33552,1.6875000000,0.0000000000
1.6953125000,54,7189.7436523438,828.2051391602,3857.4357910156,7559.1025390625,3706.6667480469,6514.7436523438,4525.5126953125,2298.4614257812,33552,1.6875000000,0.0000000000
1.7031250000,54,6056.4101562500,3683.7180175781,3149.4870605469,7276.6665039062,5542.1796875000,3236.2819824219,6299.4873046875,1071.7949218750,33552,1.7031250000,0.0000000000
1.7109375000,54,280.2564086914,1289.2307128906,4887.4360351562,6994.8715820312,5345.3847656250,7191.5385742188,3625.6411132812,8205.7695312500,,,
1.7187500000,55,6245.6411132812,1257.6922607422,7516.1538085938,4177.4360351562,7729.7436523438,896.4102783203,4130.8974609375,5471.1538085938,33552,1.7187500000,0.0000000000
1.7265625000,55,1924.1025390625,7683.0771484375,6549.8715820312,4133.3334960938,6256.5385742188,3628.5898437500,4850.5126953125,4521.1538085938,33552,1.7187500000,0.0000000000
1.7343750000,55,314.3589782715,6710.5126953125,3906.4101562500,6795.8974609375,929.2307739258,3335.0000000000,1982.9487304688,3181.7949218750,33552,1.7343750000,0.0000000000
1.7421875000,55,6247.8203125000,113.9743499756,8.7179393768,5385.0000000000,7471.1538085938,3975.0000000000,2628.8461914062,2155.0000000000,,,
1.7500000000,56,7905.8974609375,4181.6665039062,5843.0771484375,5563.0771484375,1330.8974609375,3508.7180175781,8083.3334960938,307.4358825684,33552,1.7500000000,0.0000000000
1.7578125000,56,1491.9230957031,5969.8715820312,6598.7177734375,4925.6411132812,8031.0258789062,4267.0512695312,6761.4101562500,3259.3588867188,33552,1.7500000000,0.0000000000
1.7656250000,56,2649.2307128906,5083.9741210938,6687.5639648438,5885.3847656250,641.9230957031,5067.5639648438,4121.6665039062,4736.7949218750,33552,1.7656250000,0.0000000000
1.7734375000,56,4115.5126953125,7533.7177734375,126.5384521484,1286.1538085938,3206.5385742188,5761.2822265625,5954.2309570312,2297.8205566406,,,
1.7812500000,57,4196.2822265625,4950.5126953125,5226.1538085938,8156.1538085938,6332.8203125000,1415.1281738281,8110.3847656250,746.2820434570,33552,1.7812500000,0.0000000000
1.7890625000,57,245.5128173828,5119.6152343750,1584.6153564453,642.3076782227,4750.2563476562,3405.5129394531,968.5897216797,1229.6153564453,33552,1.7812500000,0.0000000000
1.7968750000,57,8290.1279296875,2931.9230957031,2404.3588867188,1553.9743652344,3832.3076171875,379.2307739258,811.2820434570,6753.4614257812,33552,1.7968750000,0.0000000000
1.8046875000,57,8071.6665039062,5287.6923828125,2399.4870605469,5770.2563476562,6179.3588867188,6056.0258789062,6258.3334960938,4358.7177734375,,,
1.8125000000,58,6237.6923828125,6779.6152343750,6364.1025390625,4064.7436523438,1857.4359130859,4510.1284179688,2555.3845214844,7339.7436523438,33552,1.8125000000,0.0000000000
1.8203125000,58,6355.0000000000,1753.3333740234,5079.2309570312,3929.2307128906,6833.5898437500,3546.9230957031,8020.2563476562,4382.9487304688,33552,1.8125000000,0.0000000000
1.8281250000,58,2315.8974609375,7535.1284179688,656.7948608398,1246.6666259766,1057.3077392578,7924.4873046875,6515.0000000000,732.9487304688,33552,1.8281250000,0.0000000000
1.8359375000,58,2121.0256347656,8390.6406250000,1094.6153564453,2985.7692871094,3079.7436523438,1399.1025390625,7955.5126953125,4121.2822265625,,,
1.8437500000,59,4291.6665039062,2789.8718261719,59.1025543213,5778.2050781250,143.9743499756,5581.6665039062,2946.2819824219,5183.3334960938,33552,1.8437500000,0.0000000000
1.8515625000,59,4448.4614257812,1996.0256347656,7798.7177734375,1138.9743652344,4266.0258789062,6543.5898437500,4606.2822265625,329.4871826172,33552,1.8437500000,0.0000000000
1.8593750000,59,6544.7436523438,4217.6923828125,3396.1538085938,608.7179565430,5952.8203125000,6935.3847656250,4960.1284179688,1826.7949218750,33552,1.8593750000,0.0000000000
1.8671875000,59,3481.7949218750,5753.4614257812,5699.1025390625,7260.7690429688,6485.3847656250,2512.6923828125,1279.6153564453,7783.5898437500,,,
1.8750000000,60,3909.3588867188,4394.3588867188,893.8461303711,8127.4360351562,3698.0769042969,207.3076782227,5922.5639648438,1249.4871826172,33552,1.8750000000,0.0000000000
1.8828125000,60,948.2051391602,7735.0000000000,2650.1281738281,504.2307739258,3186.0256347656,787.0512695312,867.3076782227,2066.2819824219,33552,1.8750000000,0.0000000000
1.8906250000,60,5050.5126953125,147.4358825684,3132.8205566406,1705.7691650391,8205.6406250000,3377.0512695312,2050.1281738281,5929.1025390625,33552,1.8906250000,0.0000000000
1.8984375000,60,36.1538391113,3772.1794433594,3350.0000000000,3400.8974609375,316.6666564941,7210.6411132812,5092.0512695312,553.5897216797,,,
1.9062500000,61,1519.6153564453,6702.9487304688,7693.9746093750,3312.4357910156,7551.5385742188,1332.9487304688,2011.5384521484,5638.4614257812,33552,1.9062500000,0.0000000000
1.9140625000,61,3081.6667480469,1580.1281738281,2233.2050781250,6411.9228515625,6194.2309570312,2076.9230957031,997.1795043945,6295.3847656250,33552,1.9062500000,0.0000000000
1.9218750000,61,5465.8974609375,7498.2050781250,8324.8720703125,7365.1284179688,5212.3076171875,5851.4101562500,612.6923217773,1351.6666259766,33552,1.9218750000,0.0000000000
1.9296875000,61,2335.8974609375,5596.0258789062,1790.7691650391,135.5128173828,5101.2822265625,4965.7690429688,2465.6411132812,3941.4101562500,,,
1.9375000000,62,4789.7436523438,5940.7690429688,3489.4870605469,6854.8715820312,7279.3588867188,3044.6154785156,6988.4614257812,617.9487304688,33552,1.9375000000,0.0000000000
1.9453125000,62,472.5640869141,5161.4101562500,1936.4102783203,4472.8203125000,4587.0512695312,6823.7177734375,591.6666870117,6027.4360351562,33552,1.9375000000,0.0000000000
1.9531250000,62,1776.9230957031,3676.4101562500,830.3845825195,8302.6923828125,761.2820434570,5279.2309570312,5876.5385742188,2127.9487304688,33552,1.9531250000,0.0000000000
1.9609375000,62,387.5640869141,4946.2822265625,7367.6923828125,1673.5897216797,6031.2822265625,310.1282043457,2146.2819824219,7464.6152343750,,,
1.9687500000,63,2047.3077392578,2439.1025390625,7734.4873046875,3026.0256347656,1592.9487304688,5156.9228515625,3735.6411132812,4168.8461914062,33552,1.9687500000,0.0000000000
1.9765625000,63,3462.5642089844,1883.3333740234,4860.7690429688,8017.8203125000,4761.9228515625,4574.8715820312,5491.2822265625,7805.5126953125,33552,1.9687500000,0.0000000000
1.9843750000,63,3227.5642089844,2913.3332519531,7787.8203125000,267.0512695312,7293.5898437500,1732.8205566406,4395.3847656250,3388.4614257812,33552,1.9843750000,0.0000000000
1.9921875000,63,4173.8461914062,7598.4614257812,2768.3332519531,6977.4360351562,4546.9228515625,115.8974304199,557.6923217773,4605.7690429688,,,
2.0000000000,64,1389.3590087891,6931.4101562500,2030.3846435547,3156.5385742188,7164.3588867188,3011.2819824219,3964.7436523438,1000.7692260742,33552,2.0000000000,0.0000000000
2.0078125000,64,7204.7436523438,958.4615478516,8326.4101562500,1105.3846435547,3770.0000000000,3899.3588867188,5306.2822265625,1138.9743652344,33552,2.0000000000,0.0000000000
2.0156250000,64,2994.7436523438,522.4359130859,8052.5639648438,2357.0512695312,1192.6922607422,8226.6669921875,2193.7180175781,3520.5129394531,33552,2.0156250000,0.0000000000
2.0234375000,64,65.7692184448,7240.5126953125,4299.1025390625,2257.1794433594,6976.4101562500,5354.2309570312,2306.7949218750,501.5384521484,,,
2.0312500000,65,86.9230651855,4124.8715820312,1480.6409912109,7956.7949218750,7993.5898437500,1881.4102783203,4606.5385742188,6053.4614257812,33552,2.0312500000,0.0000000000
2.0390625000,65,7087.8203125000,4958.9741210938,2581.7949218750,5129.7436523438,6410.2563476562,2520.2563476562,3717.1794433594,4225.1284179688,33552,2.0312500000,0.0000000000
2.0468750000,65,5961.4101562500,4176.2822265625,4293.5898437500,4902.6923828125,404.8717956543,511.5384521484,8369.6152343750,2538.9743652344,33552,2.0468750000,0.0000000000
2.0546875000,65,1386.1538085938,2946.2819824219,5044.6152343750,3165.8974609375,1008.2051391602,3166.1538085938,3106.9230957031,7050.7690429688,,,
2.0625000000,66,6460.5126953125,2058.9743652344,4678.0771484375,8257.5644531250,1969.8718261719,2967.0512695312,730.3845825195,7162.1796875000,33552,2.0625000000,0.0000000000
2.0703125000,66,3400.5129394531,1260.5128173828,4256.9228515625,5590.3847656250,4062.9487304688,6606.2822265625,577.5640869141,278.4615173340,33552,2.0625000000,0.0000000000
2.0781250000,66,3024.2307128906,5291.1538085938,1847.9487304688,4879.8715820312,3514.2307128906,4053.8461914062,3116.9230957031,6990.3847656250,33552,2.0781250000,0.0000000000
2.0859375000,66,3631.2819824219,7246.5385742188,7172.5639648438,7457.8203125000,1211.7949218750,5409.2309570312,6791.5385742188,2061.9230957031,,,
2.0937500000,67,4562.9487304688,113.0769119263,4580.2563476562,2131.9230957031,3723.9743652344,4596.0258789062,6157.9487304688,5675.2563476562,33552,2.0937500000,0.0000000000
2.1015625000,67,8278.4619140625,7869.4873046875,4146.9228515625,5539.2309570312,1827.5640869141,2790.8974609375,1858.5897216797,6163.0771484375,33552,2.0937500000,0.0000000000
2.1093750000,67,1367.5640869141,6026.1538085938,5517.6923828125,1882.1794433594,1439.7435302734,2699.2307128906,4491.1538085938,4111.2822265625,33552,2.1093750000,0.0000000000
2.1171875000,67,2982.4357910156,2965.7692871094,8019.7436523438,828.5897216797,3826.6667480469,1773.4615478516,1227.9487304688,1626.0256347656,,,
2.1250000000,68,4917.0512695312,6297.6923828125,1301.7949218750,5290.8974609375,812.0512695312,2080.7692871094,5156.2822265625,3288.9743652344,33552,2.1250000000,0.0000000000
2.1328125000,68,2187.6923828125,5705.1284179688,502.9486999512,525.6409912109,6326.2822265625,5086.5385742188,3134.1025390625,2236.1538085938,33552,2.1250000000,0.0000000000
2.1406250000,68,58.7179412842,6259.4873046875,6396.4101562500,1922.3077392578,221.5384521484,4129.3588867188,383.0769042969,5720.2563476562,33552,2.1406250000,0.0000000000
2.1484375000,68,6271.9228515625,4139.2309570312,3012.1794433594,760.8973999023,1314.6153564453,7015.8974609375,6167.4360351562,7912.9487304688,,,
2.1562500000,69,1341.9230957031,2341.4101562500,7784.7436523438,2030.3846435547,2545.5126953125,891.0256347656,4055.1281738281,4672.5639648438,33552,2.1562500000,0.0000000000
2.1640625000,69,352.1794738770,3967.4357910156,2869.7436523438,6595.2563476562,81.1538391113,3916.6667480469,7444.2309570312,57.3076820374,33552,2.1562500000,0.0000000000
2.1718750000,69,1324.3590087891,1154.2307128906,870.7692260742,8094.3588867188,1062.9487304688,7094.4873046875,1393.8461914062,4205.0000000000,33552,2.1718750000,0.0000000000
2.1796875000,69,6393.2050781250,4634.2309570312,5326.6665039062,932.3076782227,4537.5639648438,1396.5384521484,2177.8205566406,6354.7436523438,,,
2.1875000000,70,7966.6665039062,226.0256347656,8312.5644531250,2673.4614257812,2711.0256347656,4717.3076171875,2333.4614257812,1739.3590087891,33552,2.1875000000,0.0000000000
2.1953125000,70,5787.8203125000,8237.5644531250,4481.6665039062,7036.5385742188,3282.4357910156,1359.4871826172,534.2307739258,7868.9746093750,33552,2.1875000000,0.0000000000
2.2031250000,70,1526.5384521484,5745.7690429688,6587.3076171875,6150.2563476562,7000.7690429688,1346.2821044922,6606.4101562500,5518.3334960938,33552,2.2031250000,0.0000000000
2.2109375000,70,31.4102478027,204.9999847412,1746.4102783203,8302.6923828125,5133.8461914062,4722.1796875000,7413.9746093750,8372.4355468750,,,
2.2187500000,71,5821.7949218750,5984.7436523438,8102.3076171875,4995.1284179688,5076.0258789062,6964.6152343750,3237.4357910156,7938.8461914062,33552,2.2187500000,0.0000000000
2.2265625000,71,6733.7177734375,244.8717803955,1663.7178955078,382.3076782227,2165.5126953125,4811.7949218750,1129.4871826172,3725.1281738281,33552,2.2187500000,0.0000000000
2.2343750000,71,2855.8974609375,3457.1794433594,996.2820434570,7929.2309570312,7078.5898437500,1519.1025390625,4222.6923828125,5281.9228515625,33552,2.2343750000,0.0000000000
2.2421875000,71,1959.6153564453,855.8973999023,5179.8715820312,822.6923217773,1000.5128173828,5762.3076171875,4099.2309570312,563.9743652344,,,
2.2500000000,72,1565.5128173828,324.6153869629,4481.0258789062,3880.5129394531,3546.5385742188,7658.4614257812,3915.0000000000,5316.1538085938,33552,2.2500000000,0.0000000000
2.2578125000,72,4839.6152343750,7646.4101562500,1913.0769042969,3635.7692871094,6632.8203125000,1901.2821044922,8081.7949218750,7714.3588867188,33552,2.2500000000,0.0000000000
2.2656250000,72,1412.8205566406,4655.1284179688,742.8204956055,5891.9228515625,7618.7177734375,4511.6665039062,3588.3332519531,2618.4614257812,33552,2.2656250000,0.0000000000
2.2734375000,72,1848.5897216797,1456.9230957031,2113.0769042969,5682.6923828125,4795.0000000000,6448.5898437500,5532.5639648438,3500.1281738281,,,
2.2812500000,73,6419.3588867188,4369.2309570312,1242.5640869141,1348.5897216797,7622.1796875000,7775.7690429688,4848.9741210938,4709.4873046875,33552,2.2812500000,0.0000000000
2.2890625000,73,5386.5385742188,1496.0256347656,1641.2821044922,3624.4870605469,2432.5642089844,2426.5385742188,741.9230957031,3063.8461914062,33552,2.2812500000,0.0000000000
2.2968750000,73,6969.6152343750,4190.2563476562,3582.1794433594,4510.7690429688,1309.7435302734,1181.0256347656,7984.8715820312,830.8973999023,33552,2.2968750000,0.0000000000
2.3046875000,73,8143.7177734375,5423.5898437500,2030.6409912109,5463.8461914062,2603.3332519531,7298.5898437500,723.0769042969,8162.5639648438,,,
2.3125000000,74,5914.7436523438,4666.0258789062,1601.2821044922,34.4871711731,7582.3076171875,3646.1538085938,2336.0256347656,4659.1025390625,33552,2.3125000000,0.0000000000
2.3203125000,74,8186.1538085938,5388.3334960938,1364.3590087891,4692.8203125000,4596.0258789062,5022.9487304688,4496.4101562500,547.4359130859,33552,2.3125000000,0.0000000000
2.3281250000,74,1333.3333740234,1716.2821044922,7572.4360351562,6773.0771484375,8343.4619140625,486.4102478027,4209.6152343750,2291.9230957031,33552,2.3281250000,0.0000000000
2.3359375000,74,4646.6665039062,5388.2050781250,5816.5385742188,2764.1025390625,5742.8203125000,7853.0771484375,6408.4614257812,1990.6409912109,,,
2.3437500000,75,6363.9741210938,7587.1796875000,4777.9487304688,8230.7695312500,4148.3334960938,5945.5126953125,4631.6665039062,1504.6153564453,33552,2.3437500000,0.0000000000
2.3515625000,75,4718.9741210938,2836.2819824219,6403.0771484375,2178.5898437500,7094.7436523438,5226.2822265625,4840.6411132812,2461.9230957031,33552,2.3437500000,0.0000000000
2.3593750000,75,1081.4102783203,3758.2050781250,354.7435913086,4192.4360351562,3643.5898437500,328.5897216797,3563.7180175781,1004.3589477539,33552,2.3593750000,0.0000000000
2.3671875000,75,2881.5385742188,1406.4102783203,748.2051391602,8289.2304687500,4159.8715820312,4873.7177734375,4493.4614257812,7482.1796875000,,,
2.3750000000,76,3755.8974609375,4535.5126953125,6980.1284179688,1786.4102783203,5436.4101562500,7138.4614257812,1505.2563476562,7548.5898437500,33552,2.3750000000,0.0000000000
2.3828125000,76,1353.7178955078,232.3076782227,2444.1025390625,2458.5898437500,535.2564086914,6390.7690429688,4776.4101562500,4256.7949218750,33552,2.3750000000,0.0000000000
2.3906250000,76,2432.4357910156,7667.6923828125,1607.0512695312,7919.4873046875,4295.8974609375,4276.0258789062,1612.9487304688,4729.7436523438,33552,2.3906250000,0.0000000000
2.3984375000,76,6338.3334960938,2154.6154785156,2700.1281738281,1009.4871826172,5433.8461914062,44.8717842102,2747.3076171875,1848.3333740234,,,
2.4062500000,77,2966.4101562500,3776.7949218750,6236.5385742188,7260.5126953125,3086.4101562500,3392.1794433594,6341.1538085938,1168.7178955078,33552,2.4062500000,0.0000000000
2.4140625000,77,7126.7949218750,3748.2050781250,7518.4614257812,2226.9230957031,1226.9230957031,8107.5639648438,5640.7690429688,5842.1796875000,33552,2.4062500000,0.0000000000
2.4218750000,77,7851.4101562500,6003.3334960938,8373.5898437500,6500.5126953125,6893.0771484375,5497.5639648438,5995.8974609375,6154.4873046875,33552,2.4218750000,0.0000000000
2.4296875000,77,8145.0000000000,7521.7949218750,6686.6665039062,4071.0256347656,430.2564086914,4215.2563476562,4672.4360351562,5290.2563476562,,,
2.4375000000,78,5091.6665039062,4611.9228515625,1787.3077392578,4592.1796875000,2551.9230957031,4863.0771484375,3694.6154785156,4677.0512695312,33552,2.4375000000,0.0000000000
2.4453125000,78,333.8461303711,1704.2307128906,3999.1025390625,2320.7692871094,2219.6154785156,2279.3588867188,213.0769195557,3222.4357910156,33552,2.4375000000,0.0000000000
2.4531250000,78,5199.2309570312,7060.8974609375,4318.9741210938,5969.4873046875,2206.1538085938,2707.4357910156,796.7948608398,2248.7180175781,33552,2.4531250000,0.0000000000
2.4609375000,78,194.1025543213,1755.6409912109,5704.6152343750,4377.5639648438,6876.0258789062,8307.9482421875,1135.6409912109,3508.5898437500,,,
2.4687500000,79,811.9230957031,2834.2307128906,4922.9487304688,8271.1542968750,1518.0769042969,6157.9487304688,7856.7949218750,2834.3588867188,33552,2.4687500000,0.0000000000
2.4765625000,79,4700.1284179688,47.0512733459,2518.4614257812,2993.8461914062,3393.9743652344,5630.2563476562,8331.9228515625,1780.7691650391,33552,2.4687500000,0.0000000000
2.4843750000,79,2128.3332519531,6766.4101562500,6533.7177734375,951.7948608398,2920.8974609375,8393.4619140625,4002.9487304688,8111.9228515625,33552,2.4843750000,0.0000000000
2.4921875000,79,8349.4873046875,5541.9228515625,5808.8461914062,6478.2050781250,4734.2309570312,4526.5385742188,6650.6411132812,2097.0512695312,,,
2.5000000000,80,7092.8203125000,1436.0256347656,3564.8718261719,1415.0000000000,5370.2563476562,7234.4873046875,105.8974304199,3289.6154785156,33552,2.5000000000,0.0000000000
2.5078125000,80,1063.5897216797,8001.7949218750,3890.8974609375,4489.7436523438,6735.8974609375,6007.6923828125,463.2051086426,2766.1538085938,33552,2.5000000000,0.0000000000
2.5156250000,80,3512.0512695312,6898.0771484375,336.7948608398,1271.5384521484,6619.2309570312,6924.6152343750,1062.1794433594,4127.0512695312,33552,2.5156250000,0.0000000000
2.5234375000,80,8188.0771484375,2618.4614257812,7813.8461914062,2781.6667480469,3857.1794433594,1986.5384521484,6250.7690429688,1508.3333740234,,,
2.5312500000,81,4194.6152343750,956.1538696289,696.5384521484,71.2820434570,416.5384521484,5327.9487304688,3643.3332519531,4614.6152343750,33552,2.5312500000,0.0000000000
2.5390625000,81,7080.8974609375,4536.2822265625,5385.1284179688,6947.8203125000,2910.2563476562,5054.2309570312,6337.5639648438,7847.3076171875,33552,2.5312500000,0.0000000000
2.5468750000,81,6435.1284179688,2547.0512695312,5938.7177734375,3908.2050781250,4248.9741210938,1769.2307128906,4301.1538085938,7157.5639648438,33552,2.5468750000,0.0000000000
2.5546875000,81,6380.3847656250,4370.1284179688,1333.7178955078,2512.1794433594,6388.3334960938,1955.8974609375,555.6409912109,7966.6665039062,,,
2.5625000000,82,8080.1284179688,3444.4870605469,7535.0000000000,3666.7949218750,7779.4873046875,4642.3076171875,3395.5129394531,4513.2050781250,33552,2.5625000000,0.0000000000
2.5703125000,82,1881.1538085938,8257.0517578125,1819.6153564453,2629.6154785156,3277.9487304688,2006.7949218750,166.2820434570,5805.8974609375,33552,2.5625000000,0.0000000000
