Time:128Hz,Epoch,AF3,F7,F3,FC5,FC6,F4,F8,AF4,Event Id,Event Date,Event Duration
1.2656250000,40,957.8204956055,1085.6409912109,6784.3588867188,6047.9487304688,3751.0256347656,5785.1284179688,6017.5639648438,1273.8461914062,33552,1.2656250000,0.0000000000
1.2734375000,40,4327.1796875000,8133.8461914062,6981.6665039062,2012.4359130859,5078.3334960938,731.9230957031,318.9743652344,7763.9746093750,,,
1.2812500000,41,8229.4873046875,2318.0769042969,8401.2822265625,3531.2819824219,6914.8715820312,8102.3076171875,7711.0258789062,1448.8461914062,33552,1.2812500000,0.0000000000
1.2890625000,41,4827.5639648438,7799.4873046875,4112.0512695312,3364.4870605469,5201.1538085938,7707.4360351562,7077.4360351562,653.8461303711,33552,1.2812500000,0.0000000000
1.2968750000,41,8387.5644531250,4563.8461914062,1439.1025390625,2942.8205566406,904.1025390625,5726.2822265625,2645.6411132812,1296.7949218750,33552,1.2968750000,0.0000000000
1.3046875000,41,94.9999923706,6000.5126953125,6302.5639648438,5683.7177734375,3056.1538085938,3657.9487304688,820.3845825195,5070.0000000000,,,
1.3125000000,42,1633.2050781250,7212.1796875000,4633.8461914062,6866.6665039062,4087.1794433594,5588.7177734375,2779.8718261719,2986.6667480469,33552,1.3125000000,0.0000000000
1.3203125000,42,7058.2050781250,6690.8974609375,1757.9487304688,537.4359130859,7502.8203125000,1406.5384521484,4232.3076171875,8197.0517578125,33552,1.3125000000,0.0000000000
1.3281250000,42,4139.4873046875,6088.4614257812,5724.3588867188,1957.1794433594,8158.5898437500,445.2564086914,3827.3076171875,6855.1284179688,33552,1.3281250000,0.0000000000
1.3359375000,42,6071.0258789062,347.0512695312,532.1795043945,2688.0769042969,1261.5384521484,5315.3847656250,1437.5640869141,4.2307600975,,,
1.3437500000,43,7260.5126953125,104.1025543213,291.2820434570,2107.3076171875,8358.8457031250,2345.0000000000,7138.8461914062,5921.7949218750,33552,1.3437500000,0.0000000000
1.3515625000,43,6390.1284179688,3847.5642089844,2518.9743652344,5179.1025390625,2767.3076171875,1730.1281738281,4175.6411132812,6371.6665039062,33552,1.3437500000,0.0000000000
1.3593750000,43,5539.1025390625,2877.0512695312,3643.5898437500,8397.0517578125,5953.7177734375,2359.7436523438,6122.0512695312,2560.1281738281,33552,1.3593750000,0.0000000000
1.3671875000,43,1415.8974609375,3726.7949218750,1572.9487304688,6151.5385742188,610.1281738281,4039.7436523438,6971.5385742188,6997.0512695312,,,
1.3750000000,44,8053.4614257812,3828.9743652344,3734.7436523438,6467.6923828125,7083.0771484375,7366.1538085938,711.2820434570,1413.8461914062,33552,1.3750000000,0.0000000000
1.3828125000,44,1860.2563476562,2922.0512695312,7492.8203125000,4361.9228515625,6155.3847656250,148.8461456299,5596.2822265625,2091.6667480469,33552,1.3750000000,0.0000000000
1.3906250000,44,4948.2050781250,4261.6665039062,4583.2050781250,7069.2309570312,1028.5897216797,8170.1284179688,4027.8205566406,4895.2563476562,33552,1.3906250000,0.0000000000
1.3984375000,44,209.1025543213,5175.6411132812,2732.9487304688,1618.7178955078,3605.6411132812,1387.6922607422,3083.5898437500,3286.1538085938,,,
1.4062500000,45,302.1794738770,4785.8974609375,2051.7949218750,1850.7691650391,8007.5639648438,7749.6152343750,3763.0769042969,8060.5126953125,33552,1.4062500000,0.0000000000
1.4140625000,45,999.7435913086,3995.3845214844,7920.6411132812,7963.7177734375,4487.4360351562,3085.0000000000,7398.8461914062,7655.2563476562,33552,1.4062500000,0.0000000000
1.4218750000,45,5069.3588867188,7656.2822265625,45.7692222595,1747.3077392578,4641.6665039062,2492.5642089844,1137.1794433594,3376.9230957031,33552,1.4218750000,0.0000000000
1.4296875000,45,3147.0512695312,2743.5898437500,2587.9487304688,5075.5126953125,3336.5385742188,4539.4873046875,4132.5639648438,7377.6923828125,,,
1.4375000000,46,1523.8461914062,3521.9230957031,4983.4614257812,1414.4871826172,4676.0258789062,335.0000000000,666.2820434570,7737.4360351562,33552,1.4375000000,0.0000000000
1.4453125000,46,3329.3588867188,2862.0512695312,5784.7436523438,4984.2309570312,7328.0771484375,2170.8974609375,1340.7691650391,271.0256347656,33552,1.4375000000,0.0000000000
1.4531250000,46,6405.6411132812,7438.9746093750,3530.0000000000,986.6666870117,117.5640945435,2531.7949218750,2424.6154785156,102.3076858521,33552,1.4531250000,0.0000000000
1.4609375000,46,5814.7436523438,5200.6411132812,2321.0256347656,5959.7436523438,3.7179398537,7824.4873046875,4324.4873046875,300.2564086914,,,
1.4687500000,47,8027.1796875000,1272.9487304688,4035.1281738281,7456.6665039062,2573.9743652344,2230.7692871094,4396.2822265625,2802.0512695312,33552,1.4687500000,0.0000000000
1.4765625000,47,5465.3847656250,1883.8461914062,843.2051391602,1802.0512695312,239.7435760498,1173.4615478516,310.1282043457,1667.0512695312,33552,1.4687500000,0.0000000000
1.4843750000,47,6314.8715820312,2588.2050781250,5198.3334960938,721.1538085938,4295.6411132812,6859.7436523438,4831.2822265625,5217.0512695312,33552,1.4843750000,0.0000000000
1.4921875000,47,3060.0000000000,1826.7949218750,7963.8461914062,6838.2050781250,3221.0256347656,3523.5898437500,8371.2822265625,6062.8203125000,,,
1.5000000000,48,5274.6152343750,6578.5898437500,1484.4871826172,2819.6154785156,633.4615478516,6088.4614257812,3013.5898437500,7259.8715820312,33552,1.5000000000,0.0000000000
1.5078125000,48,6269.8715820312,7815.5126953125,6918.9741210938,1819.8718261719,7033.9741210938,3626.0256347656,3364.7436523438,518.4615478516,33552,1.5000000000,0.0000000000
1.5156250000,48,4268.4614257812,738.2051391602,1000.8973999023,158.8461456299,4947.0512695312,3770.2563476562,3976.0256347656,6373.4614257812,33552,1.5156250000,0.0000000000
1.5234375000,48,8298.3330078125,2274.1025390625,7221.1538085938,490.1282043457,4857.1796875000,886.4102783203,8163.5898437500,2565.7692871094,,,
1.5312500000,49,3606.7949218750,3929.1025390625,2556.2819824219,4502.9487304688,2046.9230957031,8043.9746093750,7789.7436523438,6609.8715820312,33552,1.5312500000,0.0000000000
1.5390625000,49,1993.0769042969,6832.0512695312,6744.2309570312,7809.4873046875,1451.9230957031,3528.3332519531,6993.4614257812,832.8204956055,33552,1.5312500000,0.0000000000
1.5468750000,49,6393.5898437500,668.4615478516,3612.9487304688,4981.2822265625,2684.7436523438,7086.1538085938,62.4358901978,2096.7949218750,33552,1.5468750000,0.0000000000
1.5546875000,49,6288.5898437500,7666.6665039062,4625.8974609375,4736.7949218750,7254.2309570312,5794.2309570312,2878.3332519531,7802.3076171875,,,
1.5625000000,50,6214.6152343750,2536.0256347656,2536.2819824219,7290.1284179688,3570.3845214844,5724.4873046875,6271.1538085938,2474.1025390625,33552,1.5625000000,0.0000000000
1.5703125000,50,7578.2050781250,3807.0512695312,7409.8715820312,3398.3332519531,1837.6922607422,1324.7435302734,1337.6922607422,3599.3588867188,33552,1.5625000000,0.0000000000
1.5781250000,50,2062.3076171875,141.0256347656,4466.2822265625,1849.7435302734,738.3333129883,4413.9741210938,2921.2819824219,1130.8974609375,33552,1.5781250000,0.0000000000
1.5859375000,50,4648.4614257812,1200.5128173828,5737.6923828125,502.8204956055,5973.0771484375,3829.3588867188,5699.2309570312,2626.7949218750,,,
1.5937500000,51,1797.8205566406,481.1538391113,4279.2309570312,3490.8974609375,2705.7692871094,8207.4355468750,3025.3845214844,4197.6923828125,33552,1.5937500000,0.0000000000
1.6015625000,51,6315.0000000000,4151.9228515625,7388.0771484375,5765.8974609375,2878.8461914062,882.8204956055,4415.8974609375,1762.0512695312,33552,1.5937500000,0.0000000000
1.6093750000,51,1073.8461914062,2327.0512695312,7606.0258789062,3900.7692871094,5057.5639648438,7966.6665039062,4210.5126953125,2180.7692871094,33552,1.6093750000,0.0000000000
1.6171875000,51,6217.0512695312,5425.8974609375,3985.0000000000,3112.6923828125,1679.8718261719,1393.0769042969,1339.8718261719,3759.2307128906,,,
1.6250000000,52,5447.6923828125,999.7435913086,3111.1538085938,1181.4102783203,5931.5385742188,1636.7949218750,4865.2563476562,7260.8974609375,33552,1.6250000000,0.0000000000
1.6328125000,52,6683.0771484375,2732.0512695312,6088.4614257812,1379.1025390625,6398.2050781250,2276.2819824219,6904.4873046875,7522.8203125000,33552,1.6250000000,0.0000000000
1.6406250000,52,6228.0771484375,7625.3847656250,5522.8203125000,1730.5128173828,7749.3588867188,1456.6666259766,7046.9228515625,5410.2563476562,33552,1.6406250000,0.0000000000
1.6484375000,52,1020.2564086914,3441.2819824219,1306.1538085938,7028.8461914062,2527.8205566406,454.2307739258,6112.3076171875,5219.8715820312,,,
1.6562500000,53,987.4359130859,591.7948608398,4366.9228515625,3417.6923828125,2808.5898437500,2277.5642089844,2573.3332519531,3688.3332519531,33552,1.6562500000,0.0000000000
1.6640625000,53,5574.7436523438,2138.9743652344,2266.5385742188,3125.5129394531,6595.3847656250,7228.3334960938,2453.3332519531,841.2820434570,33552,1.6562500000,0.0000000000
1.6718750000,53,2693.2050781250,6565.0000000000,640.2564086914,4087.8205566406,5228.4614257812,5815.5126953125,1079.2307128906,4667.1796875000,33552,1.6718750000,0.0000000000
1.6796875000,53,3290.7692871094,5249.7436523438,1247.3077392578,2317.4357910156,5577.0512695312,2658.7180175781,5208.7177734375,5997.3076171875,,,
1.6875000000,54,1265.8974609375,30.1281967163,1539.6153564453,8317.8203125000,2026.6666259766,8113.2050781250,1707.5640869141,1873.7178955078,33552,1.6875000000,0.0000000000
1.6953125000,54,1264.3590087891,198.4615325928,6820.6411132812,4969.8715820312,59.2307586670,2308.4614257812,7432.3076171875,6217.1796875000,33552,1.6875000000,0.0000000000
1.7031250000,54,7359.8715820312,3426.5385742188,4124.3588867188,2981.6667480469,1640.1281738281,7349.3588867188,4054.7436523438,1404.2307128906,33552,1.7031250000,0.0000000000
1.7109375000,54,5274.3588867188,2352.8205566406,8089.2309570312,5842.3076171875,8383.9746093750,4175.3847656250,6682.4360351562,3966.9230957031,,,
1.7187500000,55,4672.6923828125,5761.6665039062,6831.2822265625,1224.3590087891,1714.3590087891,6907.3076171875,197.5640869141,6661.6665039062,33552,1.7187500000,0.0000000000
1.7265625000,55,2953.0769042969,3882.8205566406,7626.5385742188,6501.6665039062,6440.7690429688,6025.6411132812,4742.4360351562,3461.9230957031,33552,1.7187500000,0.0000000000
1.7343750000,55,2732.5642089844,6215.0000000000,7592.0512695312,4132.5639648438,6230.8974609375,2039.3590087891,2073.2050781250,6445.1284179688,33552,1.7343750000,0.0000000000
1.7421875000,55,4630.2563476562,4624.6152343750,4265.5126953125,2453.3332519531,6373.7177734375,2479.7436523438,5117.4360351562,6795.0000000000,,,
1.7500000000,56,378.4615173340,5503.0771484375,6023.7177734375,5729.8715820312,7118.9741210938,7173.7177734375,571.0256347656,2494.4870605469,33552,1.7500000000,0.0000000000
1.7578125000,56,4520.3847656250,1693.4615478516,7565.5126953125,8365.6406250000,6684.7436523438,1654.7435302734,7434.6152343750,6307.1796875000,33552,1.7500000000,0.0000000000
1.7656250000,56,7821.4101562500,6588.5898437500,7859.4873046875,3452.3076171875,5820.8974609375,5219.4873046875,5337.9487304688,3191.5385742188,33552,1.7656250000,0.0000000000
1.7734375000,56,2236.9230957031,4441.2822265625,3450.7692871094,7016.2822265625,3748.3332519531,2096.6667480469,1628.2050781250,8339.4873046875,,,
1.7812500000,57,542.4359130859,5916.5385742188,3214.6154785156,3335.6411132812,2254.8718261719,6572.4360351562,5730.3847656250,244.7435760498,33552,1.7812500000,0.0000000000
1.7890625000,57,5893.9741210938,2959.8718261719,1723.7178955078,6833.3334960938,6970.1284179688,8383.7177734375,1402.3077392578,6198.3334960938,33552,1.7812500000,0.0000000000
1.7968750000,57,2843.3332519531,730.6409912109,4242.0512695312,5132.0512695312,6667.6923828125,1128.5897216797,5510.8974609375,1932.8205566406,33552,1.7968750000,0.0000000000
1.8046875000,57,6318.3334960938,1087.8205566406,6073.0771484375,5507.3076171875,6774.2309570312,1921.1538085938,4889.3588867188,7411.2822265625,,,
1.8125000000,58,5808.9741210938,5359.1025390625,4422.6923828125,4853.4614257812,8332.3076171875,854.4871826172,4836.0258789062,6601.2822265625,33552,1.8125000000,0.0000000000
1.8203125000,58,3891.6667480469,2034.6153564453,4804.3588867188,1756.9230957031,6802.1796875000,1422.8205566406,7496.7949218750,632.0512695312,33552,1.8125000000,0.0000000000
1.8281250000,58,3976.0256347656,2615.7692871094,4461.4101562500,4405.8974609375,2521.4101562500,6361.9228515625,8391.6669921875,1119.3590087891,33552,1.8281250000,0.0000000000
1.8359375000,58,6007.4360351562,3333.0769042969,3071.1538085938,1477.8205566406,1422.4359130859,223.5897369385,3486.7949218750,8310.7695312500,,,
1.8437500000,59,2177.0512695312,4323.3334960938,304.4871826172,7594.4873046875,2756.6667480469,2793.3332519531,1525.6409912109,6785.5126953125,33552,1.8437500000,0.0000000000
1.8515625000,59,4188.4614257812,3647.3076171875,256.9230651855,7887.1796875000,2457.4357910156,3365.8974609375,1629.7435302734,2490.6411132812,33552,1.8437500000,0.0000000000
1.8593750000,59,6990.1284179688,678.3333129883,6901.1538085938,2433.9743652344,6672.5639648438,2191.1538085938,5474.7436523438,1311.4102783203,33552,1.8593750000,0.0000000000
1.8671875000,59,6969.2309570312,8290.0000000000,6245.2563476562,161.9230651855,2790.8974609375,6573.5898437500,5564.7436523438,7752.1796875000,,,
1.8750000000,60,5178.0771484375,8031.5385742188,7952.4360351562,1728.2050781250,8056.4101562500,1931.9230957031,6125.0000000000,5741.7949218750,,,
1.8828125000,60,1554.7435302734,766.1538085938,1279.2307128906,3456.2819824219,2930.2563476562,808.4615478516,2971.9230957031,2736.6667480469,33552,1.8828125000,0.0000000000
1.8906250000,60,3439.8718261719,4894.6152343750,8040.8974609375,8029.8715820312,7978.0771484375,6617.0512695312,2626.9230957031,1434.7435302734,,,
1.8984375000,60,1425.8974609375,6873.0771484375,4704.3588867188,1971.2821044922,2761.4101562500,43.5897331238,4948.8461914062,2571.9230957031,33552,1.8984375000,0.0000000000
1.9062500000,61,6734.1025390625,946.1538696289,7894.4873046875,3262.5642089844,3784.6154785156,4456.7949218750,5050.1284179688,3013.0769042969,,,
1.9140625000,61,790.8973999023,3732.5642089844,7402.6923828125,5070.6411132812,1170.3846435547,4384.7436523438,2872.4357910156,2183.3332519531,33552,1.9140625000,0.0000000000
1.9218750000,61,8021.5385742188,5530.7690429688,8198.2050781250,5024.4873046875,1721.9230957031,736.9230957031,1330.6409912109,2893.2050781250,,,
1.9296875000,61,2194.7436523438,5048.0771484375,677.8204956055,4665.3847656250,5549.6152343750,453.7179260254,2619.4870605469,1007.6923217773,33552,1.9296875000,0.0000000000
1.9375000000,62,151.6666564941,5228.9741210938,271.7948608398,2847.8205566406,4705.1284179688,8118.7177734375,3839.7436523438,3135.1281738281,,,
1.9453125000,62,2678.3332519531,1171.9230957031,2619.8718261719,6130.0000000000,7106.5385742188,3724.2307128906,5688.4614257812,2581.5385742188,33552,1.9453125000,0.0000000000
1.9531250000,62,1530.7691650391,565.6409912109,7990.7690429688,1693.0769042969,1215.0000000000,7915.0000000000,3210.3845214844,2957.8205566406,,,
1.9609375000,62,4097.5639648438,3937.8205566406,3173.9743652344,8082.6923828125,7317.6923828125,1039.4871826172,945.8973999023,5138.4614257812,33552,1.9609375000,0.0000000000
1.9687500000,63,3602.8205566406,2008.0769042969,497.5640869141,7343.0771484375,5392.4360351562,4684.6152343750,736.0256347656,2007.5640869141,,,
1.9765625000,63,8055.8974609375,6350.0000000000,7193.5898437500,7336.6665039062,4101.4101562500,4356.0258789062,7065.2563476562,7800.5126953125,33552,1.9765625000,0.0000000000
1.9843750000,63,724.6153564453,4623.4614257812,5491.1538085938,6504.7436523438,2293.5898437500,6587.3076171875,647.6923217773,7904.2309570312,,,
1.9921875000,63,322.9486999512,5923.7177734375,7871.1538085938,3756.9230957031,4656.7949218750,6842.8203125000,1600.2563476562,4416.2822265625,33552,1.9921875000,0.0000000000
2.0000000000,64,748.8461303711,2868.7180175781,1933.5897216797,5350.6411132812,1648.4615478516,856.5384521484,7727.6923828125,3168.7180175781,,,
2.0078125000,64,5044.7436523438,2213.4614257812,5348.7177734375,2856.9230957031,7623.0771484375,8252.6923828125,2713.3332519531,3700.8974609375,33552,2.0078125000,0.0000000000
2.0156250000,64,3807.3076171875,6919.8715820312,3672.3076171875,5028.9741210938,1235.3846435547,4771.4101562500,2993.9743652344,1663.9743652344,,,
2.0234375000,64,6968.7177734375,2350.7692871094,7801.4101562500,7169.6152343750,2765.6411132812,1146.4102783203,2539.6154785156,8383.9746093750,33552,2.0234375000,0.0000000000
2.0312500000,65,7592.8203125000,7745.6411132812,5546.9228515625,823.4615478516,1397.8205566406,2022.3077392578,692.1795043945,5141.7949218750,,,
2.0390625000,65,3475.2563476562,867.4359130859,158.8461456299,3235.1281738281,5915.8974609375,5388.8461914062,3360.8974609375,5034.1025390625,33552,2.0390625000,0.0000000000
2.0468750000,65,1390.2563476562,2892.4357910156,6905.2563476562,5021.7949218750,8342.3076171875,5650.0000000000,2075.0000000000,4033.2050781250,,,
2.0546875000,65,6026.7949218750,6576.2822265625,5052.5639648438,4189.8715820312,7621.1538085938,261.4102478027,2276.6667480469,2322.6923828125,33552,2.0546875000,0.0000000000
2.0625000000,66,2192.0512695312,6920.1284179688,625.3845825195,7354.7436523438,4789.7436523438,680.6409912109,3478.7180175781,7932.4360351562,,,
2.0703125000,66,3075.2563476562,636.1538085938,1277.9487304688,132.5640869141,3911.4101562500,7697.1796875000,2870.3845214844,1025.2563476562,33552,2.0703125000,0.0000000000
2.0781250000,66,1379.4871826172,1872.9487304688,7311.6665039062,930.1281738281,6093.8461914062,2950.7692871094,818.2051391602,6783.3334960938,,,
2.0859375000,66,2097.1794433594,7612.6923828125,1016.9230957031,8287.3076171875,2837.4357910156,5877.4360351562,8113.5898437500,4077.3076171875,33552,2.0859375000,0.0000000000
2.0937500000,67,6807.5639648438,6531.2822265625,560.3845825195,6280.2563476562,6805.3847656250,4644.6152343750,3359.8718261719,1526.1538085938,,,
2.1015625000,67,2914.6154785156,3459.6154785156,4623.9741210938,4473.5898437500,6308.0771484375,4318.4614257812,3093.2050781250,112.5640945435,33552,2.1015625000,0.0000000000
2.1093750000,67,6498.2050781250,5577.9487304688,7762.9487304688,4499.2309570312,6424.3588867188,392.4358825684,6276.0258789062,1557.0512695312,,,
2.1171875000,67,5369.1025390625,7958.8461914062,8191.4101562500,2044.4871826172,3198.3332519531,5863.8461914062,7540.1284179688,4516.2822265625,33552,2.1171875000,0.0000000000
2.1250000000,68,934.2307739258,7442.1796875000,807.0512695312,5236.9228515625,6193.3334960938,6606.2822265625,5827.5639648438,5968.3334960938,,,
2.1328125000,68,8399.3593750000,2498.7180175781,519.7435913086,3225.2563476562,4662.6923828125,6176.2822265625,6379.4873046875,8047.4360351562,33552,2.1328125000,0.0000000000
2.1406250000,68,4023.0769042969,7786.0258789062,7759.4873046875,908.3333129883,2863.0769042969,5092.5639648438,7544.6152343750,4829.6152343750,,,
2.1484375000,68,4381.1538085938,1225.8974609375,1779.1025390625,5885.2563476562,6975.6411132812,4935.2563476562,2985.3845214844,6873.8461914062,33552,2.1484375000,0.0000000000
2.1562500000,69,1551.2821044922,2466.4101562500,8332.1796875000,1428.8461914062,221.4102478027,140.1281890869,2102.9487304688,6188.8461914062,,,
2.1640625000,69,2412.8205566406,2317.8205566406,3144.3588867188,3958.8461914062,5172.0512695312,3301.9230957031,2993.4614257812,1015.3845825195,33552,2.1640625000,0.0000000000
2.1718750000,69,3167.6923828125,257.6922912598,5006.9228515625,5457.6923828125,7053.5898437500,531.2820434570,1154.3590087891,7206.9228515625,,,
2.1796875000,69,2099.2307128906,8292.3076171875,1911.0256347656,2457.6923828125,1727.3077392578,5730.5126953125,6633.0771484375,511.6666564941,33552,2.1796875000,0.0000000000
2.1875000000,70,4383.0771484375,7049.1025390625,5540.6411132812,2803.2050781250,4615.2563476562,6441.7949218750,1713.8461914062,1872.6922607422,,,
2.1953125000,70,1844.8718261719,3452.8205566406,393.5897216797,2593.9743652344,310.2564086914,4488.8461914062,5857.4360351562,4214.3588867188,33552,2.1953125000,0.0000000000
2.2031250000,70,4572.1796875000,290.2564086914,6147.5639648438,5231.6665039062,8386.5380859375,4843.9741210938,8222.3076171875,261.9230651855,,,
2.2109375000,70,6772.1796875000,2086.7949218750,5400.0000000000,3614.1025390625,7252.9487304688,2033.4615478516,148.8461456299,7579.2309570312,33552,2.2109375000,0.0000000000
2.2187500000,71,5497.0512695312,3983.5898437500,4932.8203125000,5084.1025390625,790.5128173828,8240.2568359375,3509.8718261719,4267.1796875000,,,
2.2265625000,71,5702.8203125000,1405.7691650391,7604.4873046875,5838.7177734375,4333.2050781250,5842.8203125000,2515.6411132812,649.6153564453,33552,2.2265625000,0.0000000000
2.2343750000,71,7781.5385742188,5148.2050781250,3171.1538085938,2794.6154785156,5456.1538085938,4687.4360351562,142.5640869141,2175.1281738281,,,
2.2421875000,71,4403.5898437500,4100.0000000000,1246.5384521484,2236.1538085938,6499.7436523438,3555.8974609375,1252.8205566406,610.6409912109,33552,2.2421875000,0.0000000000
2.2500000000,72,7139.8715820312,5640.8974609375,3867.9487304688,3113.8461914062,3838.4614257812,7127.6923828125,5822.6923828125,1637.1794433594,,,
2.2578125000,72,2636.0256347656,3150.1281738281,7282.9487304688,4790.2563476562,1517.4359130859,3033.0769042969,3078.3332519531,5387.8203125000,33552,2.2578125000,0.0000000000
2.2656250000,72,4506.1538085938,2619.6154785156,6161.1538085938,3174.8718261719,7512.5639648438,4658.7177734375,1090.6409912109,3556.0256347656,,,
2.2734375000,72,3925.8974609375,5968.8461914062,3741.2819824219,6432.4360351562,4886.9228515625,4735.2563476562,2225.2563476562,3155.6411132812,33552,2.2734375000,0.0000000000
2.2812500000,73,7311.2822265625,5612.1796875000,2506.1538085938,2763.9743652344,6659.7436523438,4841.1538085938,7935.7690429688,3133.5898437500,,,
2.2890625000,73,6329.7436523438,3576.4101562500,5788.2050781250,5719.6152343750,6255.7690429688,1839.8718261719,4545.3847656250,2726.2819824219,33552,2.2890625000,0.0000000000
2.2968750000,73,7396.2822265625,5998.8461914062,1290.5128173828,5015.2563476562,7802.6923828125,4628.8461914062,1566.1538085938,363.3333129883,,,
2.3046875000,73,8162.1796875000,3096.7949218750,321.7948608398,4115.3847656250,8365.5126953125,5666.9228515625,1250.6409912109,1288.3333740234,33552,2.3046875000,0.0000000000
2.3125000000,74,5023.9741210938,5708.4614257812,4616.7949218750,5532.9487304688,5366.0258789062,8133.4614257812,6509.3588867188,3663.5898437500,,,
2.3203125000,74,6989.4873046875,6774.7436523438,4632.8203125000,5085.6411132812,5480.5126953125,1287.8205566406,2941.7949218750,5991.2822265625,33552,2.3203125000,0.0000000000
2.3281250000,74,1314.1025390625,880.0000000000,7520.8974609375,8166.6665039062,1886.7949218750,2570.8974609375,3689.4870605469,7427.3076171875,,,
2.3359375000,74,2145.8974609375,8376.1542968750,7673.7177734375,1896.4102783203,4593.2050781250,5907.9487304688,7007.4360351562,522.3076782227,33552,2.3359375000,0.0000000000
2.3437500000,75,58.7179412842,6089.1025390625,7808.9746093750,4839.7436523438,4410.7690429688,901.9230957031,3530.7692871094,4562.4360351562,,,
2.3515625000,75,7382.9487304688,4432.6923828125,5680.3847656250,5537.9487304688,1285.7691650391,5194.3588867188,222.8205108643,4880.1284179688,33552,2.3515625000,0.0000000000
2.3593750000,75,8005.3847656250,941.0256347656,4500.7690429688,6943.3334960938,4722.8203125000,994.6153564453,4008.8461914062,7793.3334960938,,,
2.3671875000,75,782.5640869141,6160.5126953125,6286.5385742188,6138.5898437500,576.2820434570,818.5897216797,651.5384521484,6241.5385742188,33552,2.3671875000,0.0000000000
2.3750000000,76,4717.9487304688,2483.3332519531,1396.9230957031,2237.8205566406,7481.1538085938,3692.3076171875,7610.0000000000,3513.4614257812,,,
2.3828125000,76,1708.2050781250,6822.6923828125,4573.5898437500,4443.0771484375,8113.3334960938,6810.0000000000,6495.3847656250,4515.8974609375,33552,2.3828125000,0.0000000000
2.3906250000,76,2108.0769042969,1382.9487304688,1866.9230957031,1307.5640869141,1166.4102783203,3215.2563476562,6310.8974609375,5638.3334960938,,,
2.3984375000,76,8069.3588867188,4869.6152343750,2934.7436523438,4795.2563476562,449.1025695801,632.8204956055,6760.5126953125,4315.8974609375,33552,2.3984375000,0.0000000000
2.4062500000,77,7925.2563476562,4525.0000000000,3176.1538085938,3125.0000000000,6602.5639648438,7037.6923828125,7601.1538085938,3622.8205566406,,,
2.4140625000,77,5909.6152343750,5661.2822265625,7870.8974609375,1776.0256347656,7891.2822265625,7971.7949218750,6718.3334960938,7991.6665039062,33552,2.4140625000,0.0000000000
2.4218750000,77,6356.9228515625,2616.2819824219,4698.5898437500,4987.5639648438,210.2564086914,421.0256347656,894.6153564453,2571.7949218750,,,
2.4296875000,77,2640.2563476562,1855.0000000000,6787.5639648438,1883.4615478516,5388.0771484375,7845.0000000000,4564.6152343750,1473.0769042969,33552,2.4296875000,0.0000000000
2.4375000000,78,386.5384521484,5820.0000000000,6690.8974609375,7751.2822265625,1658.3333740234,2191.9230957031,4463.5898437500,2754.7436523438,,,
2.4453125000,78,4723.7177734375,5200.5126953125,7636.2822265625,3564.3588867188,4384.2309570312,1725.2563476562,1362.4359130859,5382.5639648438,33552,2.4453125000,0.0000000000
2.4531250000,78,4620.5126953125,2136.0256347656,3614.1025390625,6412.6923828125,3300.1281738281,3771.0256347656,6067.4360351562,1541.2821044922,,,
2.4609375000,78,7250.8974609375,7752.0512695312,2870.6411132812,875.6409912109,804.8717651367,2922.1794433594,7538.3334960938,3174.8718261719,33552,2.4609375000,0.0000000000
2.4687500000,79,2972.6923828125,1123.7178955078,827.8204956055,7156.1538085938,6318.0771484375,2205.7692871094,4756.4101562500,5179.6152343750,,,
2.4765625000,79,6999.1025390625,4028.4614257812,1822.4359130859,7178.0771484375,3929.2307128906,3776.1538085938,4141.1538085938,8118.9746093750,33552,2.4765625000,0.0000000000
2.4843750000,79,7603.0771484375,1788.3333740234,3295.5129394531,3982.3076171875,4237.5639648438,6401.0258789062,7277.5639648438,5625.3847656250,,,
2.4921875000,79,3773.8461914062,6936.7949218750,1809.2307128906,7781.1538085938,1556.4102783203,3775.0000000000,6980.5126953125,7238.5898437500,33552,2.4921875000,0.0000000000
2.5000000000,80,6571.4101562500,1446.1538085938,6386.9228515625,2798.3332519531,7069.2309570312,6080.8974609375,7529.8715820312,5645.5126953125,,,
2.5078125000,80,3390.5129394531,6663.5898437500,8155.8974609375,2045.8974609375,6555.6411132812,6417.6923828125,4488.9741210938,5755.5126953125,33552,2.5078125000,0.0000000000
2.5156250000,80,2070.2563476562,802.4359130859,3336.0256347656,4168.2050781250,3369.2307128906,3623.7180175781,3126.7949218750,8395.6406250000,,,
2.5234375000,80,3647.3076171875,1479.2307128906,2108.3332519531,746.7948608398,3917.6923828125,4078.5898437500,1157.3077392578,7484.7436523438,33552,2.5234375000,0.0000000000
2.5312500000,81,114.3589630127,1540.1281738281,8057.1796875000,1829.7435302734,1911.4102783203,7402.9487304688,6511.5385742188,338.3333129883,,,
2.5390625000,81,1126.6666259766,3594.6154785156,6935.0000000000,1000.1281738281,5974.2309570312,7722.9487304688,5796.9228515625,2333.3332519531,33552,2.5390625000,0.0000000000
2.5468750000,81,6368.4614257812,3387.6923828125,6530.6411132812,6156.4101562500,7614.1025390625,3472.9487304688,794.3589477539,2595.0000000000,,,
2.5546875000,81,320.3846130371,4202.1796875000,4434.4873046875,2391.6667480469,4762.9487304688,552.9487304688,3611.6667480469,4787.8203125000,33552,2.5546875000,0.0000000000
